business_id,name,city,state,main_category,business_avg_stars,review_count
krTHKI0YOpASr4gz2CVWFw,Cosi,Philadelphia,PA,Restaurants,2.5,56
vkala4Z-4F5hDrxgPNxmGg,Greenwood Funeral Home,New Orleans,LA,Funeral Services & Cemeteries,4.5,10
Qe7fZel3Rw6yHty-gCBExA,Nelson's Ice Cream Store,Royersford,PA,Ice Cream & Frozen Yogurt,4.0,34
mHDBZmEH0Er3184YS83_LQ,Splash Car Wash & Lube,Brandon,FL,Tires,2.5,50
g8ZqVCalVp-PsOqyS4dXGw,Nooddi Thai Chef,Media,PA,Restaurants,3.5,185
jlgi2sLx5i6_t4mcODJW7A,Redemption,New Orleans,LA,Restaurants,3.0,63
IYzBKfT_JolGL-MA4STQYA,Three  Flags Tavern,Saint Louis,MO,American (Traditional),4.0,147
y1HgVnt4K5owmYXC5yXLGg,Flambo Caribbean Restaurant,Philadelphia,PA,Trinidadian,4.5,138
pNu5bd9aL3jcJClfdQ86MQ,Momo's Ouzaria Taverna,St Louis,MO,Mediterranean,3.5,243
sVtPuuA57YjHAHVmN2gzpA,Sanctuary Curio Shoppe,Edmonton,AB,Women's Clothing,3.0,21
EjFp57Nd4bVgb5GNn-XnuA,Tokyo,Tampa,FL,Chinese,3.5,155
qT37Sz23qPG08y9Q97QVnw,Penn Micro Center Inc,Philadelphia,PA,Local Services,2.5,8
ncxN9II-MeXRudUrE3GVsA,Bridgeport Rib House,Bridgeport,PA,Restaurants,3.5,135
Fc_8eLlcq5yy4DzrEeqEaQ,Ken's Seafood Restaurant,Philadelphia,PA,Seafood,3.0,95
OHzX-ZD9qyoeoxR8Z0dlIA,Khyber Pass Pub,Philadelphia,PA,Restaurants,4.0,845
sWCCxY1-9B1FGlSVeQvnHg,CD Roma Restaurant,St Petersburg,FL,Restaurants,4.0,125
-ui0RWrHmm4DQPFMVh2_Yw,Sapporo Sushi,Edmonton,AB,Japanese,2.5,32
XpTNCVbO5wL1DtDyKzKqfA,Holmesburg Bakery,Philadelphia,PA,Restaurants,4.0,79
dChRGpit9fM_kZK5pafNyA,The Love,Philadelphia,PA,Restaurants,4.0,618
gebiRewfieSdtt17PTW6Zg,Hibachi Steak House & Sushi Bar,Santa Barbara,CA,Steakhouses,3.5,488
VRnJgj0IvxoksHppE78X2Q,Lee How Fook,Philadelphia,PA,Dim Sum,4.0,231
a1E2BPYnufFzb6YX2pplJg,Wahoo's Fish Tacos,Santa Barbara,CA,Seafood,3.5,62
vD2jzpPv4iyOLKzITscGvA,Farmhaus Restaurant,Saint Louis,MO,Wine Bars,4.0,324
G0xz3kyRhRi6oZl7KfR0pA,Esporta Fitness,East Norriton,PA,Yoga,2.5,55
RGkyjpmYrnV3OnrpZp9AfA,Crossroads 6,Tucson,AZ,Arts & Entertainment,3.5,28
xJyp6RLqNRv3tSu6njPKxQ,World of Beer,Exton,PA,Nightlife,3.0,208
ZBcgfFw2ZVNNVbBzsz4hsw,Metamorphosis,Indianapolis,IN,Beauty & Spas,4.5,127
rxqcQ3fMMFsmKFo3EsBnEQ,Cousin’s Supermarket,Philadelphia,PA,Food,3.5,39
r-kln94enJMMmCWmzbXO2g,Kermit's Bake Shoppe,Philadelphia,PA,Food,4.0,183
8uF-bhJFgT4Tn6DTb27viA,District Donuts Sliders Brew,New Orleans,LA,Food,4.5,2062
mcr1lAEdvGLMJhuPwI3I2A,101 Taiwanese Cuisine,Reno,NV,Food,4.0,1145
z22hSRptt_DS0nWjsIka2A,Outback Steakhouse,Royersford,PA,Restaurants,3.0,89
-WgD54ji0_MgHWgf9WBXrQ,Ali Baba,New Orleans,LA,Middle Eastern,4.0,80
d_tRshM-w6S4QxE4VVi8tQ,Jones,Philadelphia,PA,American (New),3.5,1141
f32tFv4MI9L6w3H58TsVTA,Hooka House,Indianapolis,IN,Nightlife,3.5,20
tCLAeZsjXFG9RumJ4Hn0Kw,Maru Global,Philadelphia,PA,Restaurants,3.5,72
xkgbgwTlkhzwo4ya_eIW-g,Cafe Du Monde,Metairie,LA,Coffee & Tea,4.0,127
tvEe4bEpuSNwsOCqv8cZtg,Glam Nail Lounge,Newtown Square,PA,Beauty & Spas,3.5,41
TRtcUUdBfO9e7wBoJLH9NA,Thai Chi Foot Massage,Tucson,AZ,Beauty & Spas,5.0,48
6qHcVgHtCcH812D1v3To_A,Emerald Bar,St. Petersburg,FL,Nightlife,3.5,53
lsgslT1Ho5FsFLSeCJW3fw,Hong Kong City,Clearwater,FL,Restaurants,3.5,27
o1XFkEB34jUry4Vk_L1xdg,Joe's Crab Shack,Boise,ID,American (Traditional),3.0,141
iIn5BYcLSMv44Z6gdavuTg,K C's Korner Restaurant,Saint Petersburg,FL,Breakfast & Brunch,4.0,7
fKDV_dlDhXd7P5kZi97Kng,The Spot,Philadelphia,PA,Breakfast & Brunch,3.0,80
LqF5QiIm89Ea9wtc0cdPCA,Dugout Bar,Indianapolis,IN,Dive Bars,4.0,128
sOvdDge1Y4oR3tN7PgC7IQ,Hobby Lobby,Hermitage,TN,Wedding Planning,4.0,13
YSJZZ1_8uHIIV4w44RSllA,Flying Pie Pizzaria,Meridian,ID,Restaurants,3.0,160
5ruJkVZeGooUlKf4M-O6gg,New St Louis Wok,St Louis,MO,Restaurants,2.0,61
741j8hEICpMzo1N4guth2g,Marco's Pizza,Saint Louis,MO,Restaurants,3.0,17
twNHYgtUkxoeFbLHxdhsOw,Daddy Jack's Restaurant & Bar,Indianapolis,IN,Specialty Food,3.5,93
cB5NEUkJOSIrjZR-agSltA,Redd's Uptilly Tavern,New Orleans,LA,Bars,4.0,31
BauybYsfqd0y6KDrJ6ZxjQ,Starbucks,Tucson,AZ,Coffee & Tea,3.5,67
3Yogz58lIto-kceF2y-THg,Double Greeting Wonton House,Edmonton,AB,Chinese,4.0,52
lEmpcnfaI6AHu4D5YUc7fg,St Nicholas Greek Festival,Saint Louis,MO,Arts & Entertainment,4.0,25
neL2xrin-uMJl5ABKyPLKA,The Melting Pot,Reno,NV,Fondue,3.5,15
aqqZT3wqqhIkuvVxNrnbLg,On The Border Mexican Grill & Cantina,Greenwood,IN,Restaurants,3.5,108
6kAXOzE7fqaBZINQV_-_mg,Kien Giang,Nashville,TN,Vietnamese,3.5,326
hAmuto6UndVroyd_DaD-TA,Lobster Haven,Tampa,FL,Specialty Food,4.0,441
7IGODjRWVo96UF71P_nJqg,Glazee Artisan Ice Creams & Desserts,Brentwood,TN,Food,4.5,29
I8S5HCAy9Eq6CBVdSpipKA,Western Cycle,Edmonton,AB,Shopping,4.0,20
GmomRGW_omclyKXKDppsIg,Public House at Logan Square,Philadelphia,PA,Nightlife,2.5,120
wHiPhPVuGnngEieDBMG00g,Mellow Mushroom - Brandon,Brandon,FL,Bars,4.0,391
NVN_23yYJDf_RAinqFICDA,Hot Diggity!,Philadelphia,PA,Hot Dogs,4.5,191
7yPzOek7Af2dKWGYKpcHWA,Khmer Kitchen,Philadelphia,PA,Restaurants,4.5,372
AfOovhtD296J_Gi3GJ_hdw,Keswick Cycle,Philadelphia,PA,Shopping,4.0,70
cHCRC7r9irhK0dIum1zeUw,New Day Craft,Indianapolis,IN,Cideries,4.5,305
cN8F-BmoHoS9eCqIHMtlHA,Companion Ladue Cafe,Saint Louis,MO,Bakeries,4.0,160
uqXYVxIwoEsFFjEHBlMZQA,Cyrano's,Saint Louis,MO,Desserts,4.0,315
Oun4NN-u5yiHIxDqtJnxgA,Federal Donuts,Philadelphia,PA,Restaurants,4.0,530
I2Yt74AzSQFfyQqgN7PSEg,Sheraton Indianapolis Hotel at Keystone Crossing,Indianapolis,IN,Venues & Event Spaces,2.5,141
vEyfMDd1u00EwCRGbpz36A,Carpenters' Hall,Philadelphia,PA,Landmarks & Historical Buildings,4.5,29
VgGITb54IIb1G0gSVt3gkw,Holiday Inn St. Louis - Forest Park,St. Louis,MO,Event Planning & Services,2.5,63
RhuYqAT45uIR2NNdDsolXQ,St Mary's Mexican Food,Tucson,AZ,Restaurants,4.0,207
LQcGL4hfJAeK6bk2ZdhmXw,Aqui Con El Nene,Tucson,AZ,Fast Food,4.5,322
X2On9aNBjtgUiL-avlDBUQ,Absolute Haven,Waterford Works,NJ,Skin Care,5.0,10
OINbC0rpDVJ5bfxt3LO9fw,Li'l Dizzy's Cafe,New Orleans,LA,Restaurants,4.5,651
bGPP22tfSHkc5OkYARGZBA,Jake's Pub,Indianapolis,IN,Nightlife,3.0,25
ugNplY4SZqIfP417oUxahQ,Chick-fil-A,Reno,NV,Breakfast & Brunch,4.0,256
qOdsOVOM98hHj1SCRscjHg,Applebee's Grill + Bar,Clearwater,FL,American (Traditional),2.5,68
idf-eiurCrbsLRcH7c9zmw,Oakleys Bistro,Indianapolis,IN,American (New),4.5,261
g04aAvgol7IW8buqSbT4xA,Cafe Fleur De Lis,New Orleans,LA,Breakfast & Brunch,4.0,1865
-Fka99c-tJ-epWYNIobqyQ,Pizza Mizza,Santa Barbara,CA,Food Delivery Services,3.5,169
7tN8hIXdQlfc7Lf5OOyjeg,Gator's Dockside - Tampa,Tampa,FL,American (Traditional),3.5,158
_RwlMTw9uFeOkfX9Ctf1HA,Dinardo's Famous Crabs,Philadelphia,PA,American (Traditional),2.5,256
xGX07vvyhi0mKPY3b3y1uQ,Mobil,Saint Louis,MO,Gas Stations,3.5,6
UakVMT3xrpbFB2pHdxPjnw,Crown & Bull,Dunedin,FL,Bars,3.5,668
htO_nlxkEsYHzDrtbiUxew,La Colombe Coffee,Philadelphia,PA,Restaurants,4.0,614
33JlrWf0kmHd2VzW58Wp0g,Blondie's Coffee and Wine Bar,Saint Louis,MO,Bars,4.0,296
Y0JF1UN7pfWJ-GuzuVXM0g,New York Pizza,New Orleans,LA,Restaurants,3.0,178
vMp55ea__Pk0fYbBDCn6jg,Dunkin',Brandon,FL,Food,2.0,23
w9hS5x1F52Id-G1KTrAOZg,Wiz Kid,Philadelphia,PA,Vegan,4.5,163
cBp1fn2LXpSHe4VbTXLYEw,Bab Café - Reno,Reno,NV,Restaurants,4.5,470
ZGErYinCaYR5UjTzovAZbw,Buffalo Wild Wings,Downingtown,PA,Nightlife,2.5,100
V9XlikTxq0My4gE8LULsjw,Claim Jumper Steakhouse & Bar,Tucson,AZ,Restaurants,2.5,325
GUNpbcLvHZLE3NpOifjNUQ,Slate,Philadelphia,PA,Restaurants,3.0,124
1gWUE5Avh_pswlHhf813EQ,Roscoe's Tacos - Greenwood,Greenwood,IN,Restaurants,3.5,136
7CXSQYrIep0jdvoYPUIGdQ,Sephora,Philadelphia,PA,Beauty & Spas,3.5,188
JBGNJR4pBRiyThsoKWsdnQ,St. Louis Bread,Creve Coeur,MO,Salad,2.5,75
8s1uT8dyBEUwTNeHoZntMg,El Rey,Nashville,TN,Restaurants,3.0,89
jRyuScTMHEyPmlghZv8mnA,Nashville West Shopping Center,Nashville,TN,Shopping,4.5,16
m7uGAvkjyI9iQaLJAmvCNQ,Outback Steakhouse,Wayne,PA,Restaurants,3.0,42
SLreQZjicOqB_7MCfJ8MdQ,Biscuits Country Cafe,Tucson,AZ,Restaurants,3.5,167
Xbu-HcPKCyLqyZCILwQuwA,Wheel Tec,Tampa,FL,Auto Parts & Supplies,4.0,20
_NfEP6cuFSz7bd-7OtiJ-Q,Dots Diner,New Orleans,LA,Burgers,3.5,161
CyGVQVUf9NVbBKK9V0pxUg,Costco,Indianapolis,IN,Shopping,4.0,85
McQo2QJGt1BI9oPu6KLDjg,Trader Joe's,Indianapolis,IN,Specialty Food,4.5,173
seKihQKpGGnCeLuELRQPSQ,Twin Peaks,Indianapolis,IN,Sports Bars,3.5,257
ypXuDmnnPxnfP8a0qLsiEg,M.L.Rose Craft Beer & Burgers - Sylvan Park,Nashville,TN,Chicken Wings,3.5,378
kbbh3rkueBubhJa_QQjwpA,Cajun & Grill,King of Prussia,PA,Southern,3.5,10
_rLyUxKd3oIi-bZPSzottg,Haslam's Book Store,St Petersburg,FL,Bookstores,4.0,111
NHL1c_30iYXvJZcqEo6fwQ,Pal's Lounge,New Orleans,LA,Lounges,4.0,106
EjwrtCJDCZBUS_uTvpHMSw,Skeeter's Pub,Blackwood,NJ,Bars,3.5,92
_PQzeo8P2sGczzFEifrK-Q,Claudio's Specialty Foods,Philadelphia,PA,Food,4.5,148
oQ5CPRt0R3AzFvcjNOqB1w,Edley's Bar-B-Que - 12 South,Nashville,TN,Barbeque,4.0,1114
UX3eq0WsVva-cqlVrzyzFg,Cantina Los Tres Hombres,Sparks,NV,Bars,3.0,284
FSTmzo0beEVMRMSArcp4fg,Lime Fresh Mexican Grill,Tampa,FL,Mexican,3.0,106
CA5BOxKRDPGJgdUQ8OUOpw,Maynards,Tucson,AZ,Grocery,4.0,608
YtSqYv1Q_pOltsVPSx54SA,Rittenhouse Grill,Philadelphia,PA,Wine Bars,3.5,290
29YqJwOGEuAWqlHZxMc1OA,Paradise Cafe,Santa Barbara,CA,American (Traditional),3.5,290
2DcoR2wD-PCbAunWQED0XQ,Keith's Auto Repair & Services,New Orleans,LA,Auto Repair,4.0,56
u-8sFq05DQ6PYCR5HiKZ2w,Axis Pizza,Philadelphia,PA,Pizza,3.0,159
Fbq_tc6W5uNmQNrInXpd5w,6 North Cafe,Ballwin,MO,Cafes,4.0,91
SwWfW3vBn5QkDE7T3urGAg,Persis Biryani Indian Grill,Mount Juliet,TN,Indian,4.5,246
DRr5xdfHtqgWfhmdTU1B8Q,London Grill,Philadelphia,PA,Breakfast & Brunch,3.0,350
W2LI1oOtH6Hr6w3K2LIGWA,Hickory Hollow Mall,Antioch,TN,Shopping Centers,2.5,12
UvBSMmsmtT4RABoKy2ZJeQ,Lucky Belly,Nashville,TN,Nightlife,3.5,73
T9n_LqUUhC2b1ALhg57Y5Q,Texas Roadhouse,Bensalem,PA,Steakhouses,4.0,240
bN7-A2GlVz2Job3frIPy9w,The Screamery HandCrafted Ice Cream,Tucson,AZ,Ice Cream & Frozen Yogurt,4.5,173
waasmmVpX8RlV55nEBUElA,Provisions By Duchess,Edmonton,AB,Kitchen & Bath,4.5,14
kjhIbW8NKRvXmLDwz7lzhw,Margaritaville - Nashville,Nashville,TN,Nightlife,3.5,580
I3nzb6O33IDZ6tp3Er0iIA,Reno Events Center,Reno,NV,Venues & Event Spaces,3.5,66
xlzYL_Dwm7RdQzhC0FQgkw,Oakville  Sports Pub,Saint Louis,MO,Bars,4.0,39
9zaXFApfobvEKgfGt-NUxA,Rittenhouse Hardware,Philadelphia,PA,Hardware Stores,4.5,170
MnxMt3CErrx4dXll4ADqLg,The Flying Cupcake ,Indianapolis,IN,Bakeries,4.0,193
klGvxx2XmKkd-9mdRZoGVA,The Comcast Experience HD Video Wall,Philadelphia,PA,Local Flavor,4.0,50
ETHBuA712UamYCLyZStOiQ,Aveda Institute St. Petersburg,St. Petersburg,FL,Hair Salons,3.0,23
WjsuXPWARyEYSesvfLVYkg,Country House Restaurant,Thorofare,NJ,Breakfast & Brunch,3.5,48
RrqRin8BYGrTlJbCDwtLzA,Wawa,Philadelphia,PA,Delis,3.5,50
MIn4G1dI0iJaDw3U3uKofg,Carre d'artistes Art Gallery Philadelphia,Philadelphia,PA,Museums,4.5,19
-kAaeJxXCtLNAo3DosoXXA,The Burg Diner,Saint Petersburg,FL,Diners,4.0,109
o3RGMdSY37_PX1k1vZsXpA,Cafe Ponte,Clearwater,FL,American (New),4.5,541
1skzWN0fxGgZNRE53Y_3gw,Perennial Artisan Ales,Saint Louis,MO,Breweries,4.0,125
ThZyytdc_kj2uBYFiSao-A,Arner's Restaurant,New Castle,DE,Food,2.0,57
I13c2-Yo7hn2BKwCI81HSQ,Bellacino's Pizza & Grinders,Saint Louis,MO,Pizza,3.5,72
3kiB39JzdovdlOhQj-nMCw,Pho Hoa Noodle Soup,Philadelphia,PA,Restaurants,3.5,116
jMZ56S8Y1t7cA1Ob-d-qeA,Three Muses,New Orleans,LA,Nightlife,4.0,1165
UKA2eeAZmO4ACB2J0kFISw,Panda Express,Reno,NV,Fast Food,2.5,86
pqmpsRtNxntXcCfkExPvmA,Pennhurst  Asylum,Spring City,PA,Performing Arts,3.0,196
M5rj-zpkCHcGXTxBbcrDXQ,Bandit Coffee Co.,Saint Petersburg,FL,Coffee & Tea,4.5,296
hYonVJe6xzVBHHT2FLo4zg,312 Pizza Company,Nashville,TN,Restaurants,3.5,532
1aj1hnqPt3rqoB8tVRHLEA,Hotel Monteleone,New Orleans,LA,Hotels & Travel,4.0,767
hC95TvOugXXRF7JEOPZHQQ,Olive Nail Salon,Ardmore,PA,Beauty & Spas,4.0,48
ruMlpNEfJ2BgNhHFIpl4Og,BuBinga LIVE,Reno,NV,Music Venues,3.5,22
IOAsf1Q7LJlPKktx0RRWkQ,River Nails,Tucson,AZ,Beauty & Spas,3.5,39
WO5nr-4sjVs506BdCLL0aA,Kuchi Sushi & Hibachi,Tampa,FL,Restaurants,4.0,319
ejEVU5o5F56e7XIO07xpcA,Fox & Hounds Tavern,Saint Louis,MO,Nightlife,4.0,86
XMGjDIAFbu9VSmWDs-Ev5w,The Haven,St. Louis,MO,Restaurants,3.5,103
bp30i_ebNELo9UmyEqAUvw,Best Donair,Edmonton,AB,Food,4.0,18
NYJ1PTYcQhQ8aVJiBPgIQg,Cappuccio's Meats,Philadelphia,PA,Food,4.0,45
AmnnsJq4Pz1jJUFzHwtsOA,Chipotle Mexican Grill,Indianapolis,IN,Fast Food,3.0,65
RJu855uVd3DzmSlyb8Vc6A,Francis Park,Saint Louis,MO,Parks,4.5,34
YGxpTJ3fcU96uSoL2kHRAA,Gregs,Indianapolis,IN,Dance Clubs,4.0,43
nRKndeZLQ3eDL10UMwS2rQ,Ted Drewes,Saint Louis,MO,Ice Cream & Frozen Yogurt,4.5,1395
thCbLZ69suCvVNr4gPQU1Q,JW Marriott Indianapolis,Indianapolis,IN,Event Planning & Services,4.0,395
dNR-b-CsrFGYhMo9zLMrCw,Soy Bistro,Brentwood,TN,Japanese,4.5,482
TsZEKqs0wzP3WHnPkV0Eig,Hotel Indigo Nashville,Nashville,TN,Resorts,3.5,193
gT69S0R0gpmxwjCLznwT4A,Gio's,Tampa,FL,Nightlife,4.0,95
nXJ1dAI-UGbXfeaI_b1abA,Dunkin',Saint Petersburg,FL,Food,1.5,44
TV81bpCQ6p6o4Hau5hk-zw,Hellas Restaurant,Tarpon Springs,FL,Food,4.5,1368
GaLBEB3ZMr2GwOjFoIbkig,Scarlett Begonia,Nashville,TN,Fashion,4.0,24
JvawJ9bSr22xn4R9oLvl_w,Desire Oyster Bar,New Orleans,LA,Southern,4.0,1084
fr2qDm_mY1afIGMvqsKUCg,George's Wings,Philadelphia,PA,American (Traditional),3.5,50
-Or44IdY51Ukd618kikmtA,Federal Donuts,Philadelphia,PA,Restaurants,4.0,321
N5QQdPac1cXwOHr-ePr90g,5th St. Bakehouse,Reno,NV,Food,4.0,181
LdK6Tqr9-QK8eNezCUes9A,Mel's Kitchen,Philadelphia,PA,Sandwiches,4.5,206
vuAI70USd3my2Kb9_9zajw,Joey B's On The Hill,Saint Louis,MO,Restaurants,3.5,238
Zc38kNMGlzhG1sivxyXeMA,Sundial St. Pete,St. Petersburg,FL,Restaurants,4.0,42
zmpRwOqxaajeh2YvAKxLaQ,Morton's The Steakhouse,King Of Prussia,PA,Restaurants,3.5,171
yHQVSV0OEaKuWgJZKCl2bQ,Russell Stover Candies,Des Peres,MO,Candy Stores,4.5,7
Z4Yfcktc-2RhNprA6l35lg,Pinocchio's Bar & Grill,Sparks,NV,Food,3.5,154
00KoTr1hfaPxcLFAYKewWA,Tires Plus,Tampa,FL,Tires,2.5,19
_VB4EIoGdAR4sBB6rApEAg,Pop N Sons Diner,Tampa,FL,Restaurants,4.0,160
dIpTuL2T1L98GQGU17IeSw,The Bricks,Tampa,FL,Bars,4.0,548
_EKvNMC2Mm67HzqNIzLgXg,Temaki Sushi,Media,PA,Restaurants,3.5,135
Xkn6vebYLTY1aCe2J07MfA,Heffe,Philadelphia,PA,Restaurants,2.5,61
5xokROlB8Zo5T-_qbHzsrQ,Buddy Brew Coffee ,Tampa,FL,Food,4.0,459
sgKIKeFXSUHLeOcX1q8nQg,O.E. Market,Tampa,FL,Food,3.5,10
GgcvRnt5_z3NEC0D6vNncQ,Cafe Buenos Aires,Santa Barbara,CA,Restaurants,3.5,56
2iQucreJtTqbEsLczhsgrA,India Sizzling II,Indianapolis,IN,Indian,4.0,169
ab3pRv-b0o-BwMK2jVbH3Q,Saki Endless Sushi & Hibachi Eatery,Clearwater,FL,Restaurants,3.5,473
IfZ5Xqh5VNxM-HDhKPUlXg,Augusto's,Warminster,PA,American (New),4.0,85
hWkB4zFBRiDJDxfVOjhRDg,La Bella Pizzeria & Ristorante Italiano,Medford,NJ,Sandwiches,3.5,46
p3Vbzk03kNiI0tr181qamA,California Pizza Kitchen,Indianapolis,IN,American (New),3.0,49
WaRZsQEcEHwRk0T2dJ-cuA,La Casita,New Orleans,LA,Mexican,4.0,202
cN4Y09a7clgjFd1tY-wSZw,Don Pablo's,Woodbury,NJ,Tex-Mex,2.5,154
qVVz1sRZVNH2xt865M64Dg,Dunkin',Nashville,TN,Food,2.0,43
1n1TzHTD2xLcyOPGV4b2-w,Peak Performance Chiropractic,Reno,NV,Chiropractors,5.0,44
qGeH3eaIgJH5jctfLRT1Xg,Trattoria Branica,Frontenac,MO,Specialty Food,3.5,27
WIAXP2w2t5jPT21GGzzhJw,Studio Nails,Metairie,LA,Beauty & Spas,2.0,19
_49FsmTfruZSTjxU4OwOsg,Taziki's Mediterranean Cafe - West End,Nashville,TN,Greek,3.5,120
g79jYJz3FEvgvglXqOUWxw,IHOP,Metairie,LA,Breakfast & Brunch,3.0,75
j8JOZvfeHEfUWq3gEz6ABQ,Bacchanal Fine Wine & Spirits,New Orleans,LA,Jazz & Blues,4.5,1156
RuuGJoMm2Y3wbLbPPHTvqw,Phily Diner & Sports Bar,Runnemede,NJ,Restaurants,3.0,253
uH8BMw92Ywh6G2a2x6zDJg,All American Sports Mall,Saint Louis,MO,Active Life,3.5,8
TK9x9sCWRDwtiV5UAzrRTg,Viet Pho,Reno,NV,Restaurants,3.0,87
BWITd9JUXP3gSi1z3Y-z8g,In Riva,Philadelphia,PA,Italian,4.0,729
EQ-TZ2eeD_E0BHuvoaeG5Q,Milktooth,Indianapolis,IN,Beer,4.0,1379
ZiQiMlvgk19GrEEkN9kyRA,The Blind Tiger Cafe - Ybor City,Tampa,FL,Shopping,4.5,331
Vnob_w_Aohf7ZDqxcJ9z2A,Mint Modern Vietnamese Bistro & Bar,New Orleans,LA,Bars,4.0,403
KuLi91b-N_0XY_3IA72RJQ,MexiPhilly Food Cart,Philadelphia,PA,Food,3.5,21
I3LSnL6UfkgoslMzXSYvDA,Anthropologie,Philadelphia,PA,Shopping,4.0,157
Qa1YQzo00sm9O0JUlwdCQw,Taste of Nawlins,New Orleans,LA,Historical Tours,4.0,178
UCMSWPqzXjd7QHq7v8PJjQ,Prep & Pastry,Tucson,AZ,Restaurants,4.5,2126
ROeacJQwBeh05Rqg7F6TCg,BAP,Philadelphia,PA,Korean,4.5,205
X5fWO9e82EICHXzzs6eQMg,Rescue Spa,Philadelphia,PA,Makeup Artists,4.5,476
Q1HHAb4FzrzfnnrRyA8fgg,Cheeseburger in Paradise,Indianapolis,IN,Restaurants,3.0,103
EpREWeEpmR8f1qLHzzF0AA,Schlafly Bottleworks,Saint Louis,MO,Local Flavor,4.0,615
sdFJSq-EgmtplIwUamRwTQ,Bayou Burger & Sports Company,New Orleans,LA,Beer,3.5,446
STxJNPhcfYuwZOAy74rhEQ,PetSmart,Madison,TN,Pet Training,3.5,26
pVHbXwsqLxNzAx9rdwy2EA,Marmont Steakhouse & Bar,Philadelphia,PA,American (Traditional),3.5,316
lOP3HxdUTaq0eXhwR_KC-w,Sweet Things Chocolates,Indianapolis,IN,Chocolatiers & Shops,4.0,13
-If0ps0QhOLCYVWQWs9RYg,Maple Street Patisserie,New Orleans,LA,Restaurants,3.5,171
sophKEDc2rBDe-cuOaJDkA,365 Caffe Italiano,Wesley Chapel,FL,Breakfast & Brunch,4.5,127
aZyCHVqXnz81fW1_KbFq0w,Saguaro National Park,Tucson,AZ,Active Life,4.5,179
UUOOjXAyk7dBpwTtKCnwyg,Casita Taqueria,Saint Petersburg,FL,Restaurants,4.5,103
1P_mGUY1PyPq7_ZabrzpBw,Carmine's Steakhouse,Saint Louis,MO,Italian,4.0,261
G1fQJ8k5U1gdX0vWODCZYA,Cafe Nino,New Orleans,LA,Pizza,4.0,63
caGpaptBP4BKJkpH5W6cvA,Bing's Boba Tea,Tucson,AZ,Food,4.0,218
gXg277YblY5xsaeMzJ73TA,Wang Gang Asian,Edwardsville,IL,Asian Fusion,3.5,168
haTwYzufFqFb2sq6CHwOEQ,Applebee's Grill + Bar,Indianapolis,IN,Bars,2.5,77
fBkcjtsVSF7Pvga2GA9BsA,Barry's Nashville,Nashville,TN,Trainers,4.5,50
ndRRvkUHQ1ruKBjdgP7kcQ,Back To the Garden,New Orleans,LA,Restaurants,4.0,33
1l5AyvTM4ZTeOVuFxadizA,Newk's Eatery,Clearwater,FL,Sandwiches,4.0,178
V8H6z5ulGJEkaFUyRfmLKw,Sculley's Waterfront Restaurant,Madeira Beach,FL,Seafood,2.5,355
idu9-lsH5FJ54xt9QdNezQ,Il Giardino,Spring House,PA,Italian,4.0,92
CPFKi2lZJazP6IdtCdDDyg,Coffeebar,Reno,NV,Bars,4.5,676
oThWInL6gUCt2d98fSIAfA,Chatham Tap Fishers,Fishers,IN,Restaurants,3.5,262
kfN6roQlTHWvMNlYdq2zgw,Gourmet Wok,Chalfont,PA,Restaurants,3.5,72
NV6zZPb5OGVpyX4JrSzUPg,The Block,Saint Louis,MO,Bars,4.0,155
B03ajYBGDkZrIDB9lRTwUg,Valentino's Ristorante,Nashville,TN,Bars,4.0,160
uMT7H0shZK4-pQ_J2qMEWA,The Spice Corner,Philadelphia,PA,Grocery,4.0,76
FHNIvNgh3fS7VZQq2Y3dsA,Cheu Noodle Bar,Philadelphia,PA,Asian Fusion,4.0,818
MZW_eTFYFBvHYg5OFqDRCA,Red Robin Gourmet Burgers and Brews,Wilmington,DE,Burgers,3.0,118
U0ICWpbd1C0GD9SpIv3bSA,Outback Steakhouse,Brandon,FL,Restaurants,3.5,165
F0AAzMdhv2RyjwHVned5bQ,Hendel's,Florissant,MO,American (Traditional),4.5,324
hTZ2Twh-nbtQYbufassqoA,Children's Hospital New Orleans,New Orleans,LA,Nephrologists,4.0,21
i7syG2Gyr_qVPR1GwehzuA,Fleming's Prime Steakhouse & Wine Bar - Indianapolis,Indianapolis,IN,Restaurants,4.0,165
yJ2ZRXx01eF40eRQFqIBeQ,Casa Garcia Mexican Restaurant,Metairie,LA,Restaurants,3.5,197
1JHPRGTHrrSIcKDGzsXddQ,Logan's Roadhouse,Plainfield,IN,Bars,2.5,76
F8yozE3NWnImNApHO347gQ,Marrakesh,Philadelphia,PA,Restaurants,4.5,659
6CsLAjWXFlLpErBZEmGQ5g,Sky Cafe,Philadelphia,PA,Indonesian,4.5,135
dISs1oH_xeNAOOEcmJiGZQ,Cajun Kate's,Boothwyn,PA,Food,5.0,140
9qvB4_1l81qpOHI9FHW83A,The Fly,New Orleans,LA,Automotive,4.0,54
ltBBYdNzkeKdCNPDAsxwAA,Tavern,Nashville,TN,Cocktail Bars,4.0,1222
-cE9GrThz6HHn2zdpoqY_w,Cracker Barrel Old Country Store,Mount Laurel,NJ,Breakfast & Brunch,3.5,204
TDKBPcViJQDMrdUm6a9XZA,The Depot Craft Brewery Distillery,Reno,NV,Food,4.0,1245
