city,main_category,is_weekend,context_score,context_count
Tampa,Arts & Entertainment,1,5.0,1
Tampa,Asian Fusion,0,4.333333333333333,3
Tampa,Asian Fusion,1,4.0,4
Tampa,Auto Detailing,0,5.0,2
Tampa,Auto Parts & Supplies,0,2.375,8
Tampa,Auto Parts & Supplies,1,1.0,1
Tampa,Automotive,0,3.0,1
Tampa,Bakeries,1,5.0,1
Tampa,Barbeque,0,3.75,4
Tampa,Barbeque,1,2.6666666666666665,3
Tampa,Bars,0,3.909090909090909,22
Tampa,Bars,1,3.875,8
Tampa,Beauty & Spas,0,4.25,4
Tampa,Beauty & Spas,1,4.666666666666667,3
Tampa,Beer,0,4.0,2
Tampa,Beer,1,4.0,1
Tampa,Boat Repair,0,5.0,2
Tampa,Breakfast & Brunch,0,3.4,5
Tampa,Breakfast & Brunch,1,1.0,1
Tampa,Breweries,0,4.25,4
Tampa,Breweries,1,5.0,1
Tampa,British,0,3.0,1
Tampa,Burgers,1,3.0,1
Tampa,Cafes,0,4.666666666666667,3
Tampa,Cafes,1,3.5,2
Tampa,Candy Stores,1,4.0,1
Tampa,Car Stereo Installation,0,5.0,1
Tampa,Caterers,0,2.0,3
Tampa,Caterers,1,3.0,2
Tampa,Chicken Wings,0,4.0,1
Tampa,Chicken Wings,1,3.5,2
Tampa,Chinese,0,2.0,2
Tampa,Chinese,1,3.0,2
Tampa,Cinema,0,3.4285714285714284,7
Tampa,Cinema,1,3.4285714285714284,7
Tampa,Coffee & Tea,0,3.7777777777777777,9
Tampa,Coffee & Tea,1,3.0,2
Tampa,Coffee Roasteries,0,5.0,1
Tampa,Comedy Clubs,0,3.75,8
Tampa,Comedy Clubs,1,4.0,1
Tampa,Costumes,0,4.0,2
Tampa,Criminal Defense Law,0,5.0,1
Tampa,Delis,0,4.0,1
Tampa,Delis,1,3.6,5
Tampa,Desserts,0,3.5,6
Tampa,Discount Store,0,2.5,2
Tampa,Doctors,0,3.0,1
Tampa,Donuts,0,4.0,1
Tampa,Dry Cleaning,0,5.0,1
Tampa,Ethnic Food,0,4.0,4
Tampa,Ethnic Food,1,4.0,1
Tampa,Event Planning & Services,0,3.4,5
Tampa,Event Planning & Services,1,4.0,1
Tampa,Eyelash Service,0,5.0,1
Tampa,Family Practice,0,5.0,1
Tampa,Fashion,0,3.5,2
Tampa,Fashion,1,3.0,1
Tampa,Fast Food,0,4.0,2
Tampa,Fast Food,1,2.0,1
Tampa,Filipino,0,3.4,5
Tampa,Filipino,1,3.0,1
Tampa,Food,0,3.7666666666666666,30
Tampa,Food,1,3.7142857142857144,14
Tampa,Gluten-Free,0,4.666666666666667,3
Tampa,Gluten-Free,1,4.0,1
Tampa,Greek,0,3.3333333333333335,6
Tampa,Greek,1,4.0,4
Tampa,Grocery,0,4.0,6
Tampa,Head Shops,0,4.5,8
Tampa,Head Shops,1,5.0,1
Tampa,Health & Medical,0,5.0,2
Tampa,Home & Garden,0,2.0,1
Tampa,Home & Garden,1,4.0,2
Tampa,Home Services,0,5.0,2
Tampa,Home Services,1,5.0,1
Tampa,Hotels & Travel,0,4.666666666666667,3
Tampa,Hotels & Travel,1,1.0,1
Tampa,Ice Cream & Frozen Yogurt,0,4.133333333333334,15
Tampa,Ice Cream & Frozen Yogurt,1,4.0,3
Tampa,Irish Pub,0,4.0,1
Tampa,Italian,0,3.3333333333333335,3
Tampa,Italian,1,3.0,3
Tampa,Japanese,0,4.333333333333333,3
Tampa,Japanese,1,4.75,4
Tampa,Jewelry,0,4.0,1
Tampa,Juice Bars & Smoothies,0,3.3333333333333335,3
Tampa,Kebab,1,5.0,1
Tampa,Korean,0,3.8,5
Tampa,Korean,1,2.5,2
Tampa,Laotian,0,4.0,2
Tampa,Laotian,1,5.0,1
Tampa,Latin American,0,4.625,8
Tampa,Latin American,1,3.75,4
Tampa,Local Flavor,0,4.333333333333333,3
Tampa,Local Flavor,1,4.25,4
Tampa,Local Services,1,5.0,1
Tampa,Lounges,0,3.3333333333333335,3
Tampa,Lounges,1,5.0,1
Tampa,Medical Spas,0,5.0,1
Tampa,Meditation Centers,0,4.5,2
Tampa,Mexican,0,3.6666666666666665,18
Tampa,Mexican,1,4.333333333333333,9
Tampa,Middle Eastern,0,3.3333333333333335,3
Tampa,Middle Eastern,1,2.0,1
Tampa,Mobile Phone Accessories,0,4.0,1
Tampa,Mobile Phone Accessories,1,5.0,1
Tampa,Modern European,1,3.0,1
Tampa,Music Venues,0,3.5,8
Tampa,Music Venues,1,3.3333333333333335,3
Tampa,Nail Salons,0,5.0,2
Tampa,Nightlife,0,4.3,10
Tampa,Nightlife,1,4.2,5
Tampa,Peruvian,0,4.0,11
Tampa,Peruvian,1,3.6,5
Tampa,Pet Groomers,0,5.0,1
Tampa,Pet Sitting,0,4.0,1
Tampa,Pets,0,3.0,2
Tampa,Pets,1,4.0,2
Tampa,Pizza,0,4.0,4
Tampa,Pizza,1,3.0,1
Tampa,Post Offices,0,5.0,1
Tampa,Puerto Rican,0,4.0,1
Tampa,Real Estate,0,5.0,1
Tampa,Restaurants,0,3.717948717948718,78
Tampa,Restaurants,1,3.8653846153846154,52
Tampa,Salad,0,3.5,4
Tampa,Salad,1,5.0,1
Tampa,Sandwiches,0,3.5833333333333335,12
Tampa,Sandwiches,1,3.3333333333333335,9
Tampa,Seafood,1,4.0,1
Tampa,Shoe Stores,1,4.0,1
Tampa,Shopping,0,4.0,4
Tampa,Shopping,1,3.3333333333333335,6
Tampa,Skin Care,0,4.0,1
Tampa,Soup,0,5.0,1
Tampa,Southern,0,3.0,1
Tampa,Southern,1,4.5,2
Tampa,Specialty Food,0,4.0,5
Tampa,Specialty Food,1,5.0,1
Tampa,Sports Clubs,0,5.0,1
Tampa,Steakhouses,0,3.0,6
Tampa,Steakhouses,1,4.0,3
Tampa,Street Vendors,0,4.142857142857143,7
Tampa,Street Vendors,1,4.333333333333333,3
Tampa,Sushi Bars,0,3.888888888888889,9
Tampa,Sushi Bars,1,3.6,5
Tampa,Telecommunications,0,3.0,2
Tampa,Tex-Mex,0,5.0,1
Tampa,Tires,0,2.75,4
Tampa,Toy Stores,1,4.0,1
Tampa,Used,0,5.0,1
Tampa,Venues & Event Spaces,0,4.0,4
Tampa,Vietnamese,0,3.3333333333333335,3
Tampa,Vietnamese,1,5.0,2
Tampa,Vinyl Records,0,4.0,1
Tampa,Windshield Installation & Repair,0,2.0,1
Tampa,Wine Bars,0,3.25,4
Tampa,Wine Bars,1,3.0,1
Tampa Bay,Barbeque,0,4.5,2
Tampa Bay,Barbeque,1,4.0,1
Tampa Bay,Restaurants,0,5.0,1
Tampa Bay,Restaurants,1,5.0,1
Tarpon Springs,Cosmetics & Beauty Supply,0,5.0,1
Tarpon Springs,Food,0,4.384615384615385,13
Tarpon Springs,Food,1,4.1,10
Tarpon Springs,Hot Dogs,0,4.0,4
Tarpon Springs,Hot Dogs,1,1.0,1
Tarpon Springs,Restaurants,0,3.5,2
Tarpon Springs,Restaurants,1,3.0,1
Tarpon Springs,Thai,0,4.0,1
Tarpon Springs,Thai,1,5.0,1
Tarpon Springs,Tours,0,4.0,1
Temple Terrace,Ethiopian,0,3.25,8
Temple Terrace,Ethiopian,1,4.0,1
Temple Terrace,Restaurants,0,2.0,1
Terrytown,Desserts,0,2.0,1
Terrytown,Restaurants,0,5.0,1
Terrytown,Restaurants,1,4.5,2
Thorndale,Beauty & Spas,0,1.0,1
Thorndale,Nightlife,0,2.0,1
Thorndale,Restaurants,0,1.6666666666666667,3
Thorndale,Restaurants,1,4.0,2
Thorofare,Breakfast & Brunch,0,4.0,1
Thorofare,Breakfast & Brunch,1,4.0,1
Titusville,Active Life,0,4.0,1
Town And Country,Event Planning & Services,0,4.0,1
Town and Country,Internet Service Providers,0,1.0,1
Town and Country,Pasta Shops,0,5.0,1
Town and Country,Pasta Shops,1,5.0,1
Trappe,American (Traditional),0,3.0,1
Treasure Island,American (New),0,4.0,1
Treasure Island,Restaurants,0,2.857142857142857,7
Treasure Island,Restaurants,1,3.5,2
Trenton,Hotels & Travel,0,4.0,1
Trenton,Restaurants,0,4.0,1
Trenton,Thai,0,3.0,2
Trinity,Ethnic Food,1,5.0,1
Trinity,Fast Food,0,3.6666666666666665,3
Trinity,Fast Food,1,5.0,1
Trooper,Indian,0,4.0,4
Tucson,Active Life,0,4.6,5
Tucson,Amateur Sports Teams,0,4.0,1
Tucson,American (New),0,3.0,2
Tucson,American (New),1,3.5,2
Tucson,Art Galleries,0,4.0,3
Tucson,Arts & Entertainment,0,4.266666666666667,15
Tucson,Arts & Entertainment,1,3.875,8
Tucson,Asian Fusion,0,2.25,4
Tucson,Asian Fusion,1,3.0,2
Tucson,Auto Glass Services,0,4.0,1
Tucson,Auto Parts & Supplies,1,5.0,1
Tucson,Auto Repair,0,4.0,2
Tucson,Automotive,0,2.75,4
Tucson,Automotive,1,4.0,2
Tucson,Baby Gear & Furniture,0,4.0,1
Tucson,Bakeries,0,4.5,4
Tucson,Bakeries,1,2.0,1
Tucson,Banks & Credit Unions,1,5.0,1
Tucson,Bars,0,3.6363636363636362,11
Tucson,Bars,1,3.6666666666666665,3
Tucson,Beauty & Spas,0,5.0,1
Tucson,Beauty & Spas,1,5.0,1
Tucson,Beer,0,4.333333333333333,3
Tucson,Beer,1,4.0,1
Tucson,Bikes,0,3.6666666666666665,3
Tucson,Books,0,4.714285714285714,7
Tucson,Bowling,0,4.0,1
Tucson,Breweries,0,5.0,2
Tucson,Breweries,1,4.0,1
Tucson,Brewpubs,0,4.0,1
Tucson,Brewpubs,1,3.0,1
Tucson,Bubble Tea,0,4.0,3
Tucson,Buffets,0,1.5,2
Tucson,Burgers,0,3.3333333333333335,3
Tucson,Burgers,1,4.0,1
Tucson,Cafes,0,5.0,1
Tucson,Caterers,1,4.0,1
Tucson,Cheesesteaks,0,4.666666666666667,3
Tucson,Chicken Wings,0,4.0,4
Tucson,Chicken Wings,1,2.8333333333333335,6
Tucson,Chinese,0,3.857142857142857,7
Tucson,Chinese,1,5.0,1
Tucson,Cinema,0,4.0,3
Tucson,Coffee & Tea,0,3.7,20
Tucson,Coffee & Tea,1,4.285714285714286,7
Tucson,Delis,0,4.5,10
Tucson,Delis,1,4.4,5
Tucson,Dentists,0,2.5,2
Tucson,Department Stores,0,4.5,2
Tucson,Department Stores,1,4.0,1
Tucson,Desserts,0,5.0,1
Tucson,Diners,0,4.666666666666667,3
Tucson,Diners,1,3.6666666666666665,3
Tucson,Doctors,0,4.0,1
Tucson,Doctors,1,5.0,1
Tucson,Education,0,3.0,1
Tucson,Event Planning & Services,0,4.0,2
Tucson,Event Planning & Services,1,3.0,4
Tucson,Fast Food,0,4.833333333333333,6
Tucson,Fast Food,1,4.0,1
Tucson,Fitness & Instruction,0,5.0,1
Tucson,Flowers & Gifts,0,4.333333333333333,3
Tucson,Flowers & Gifts,1,3.0,3
Tucson,Food,0,3.4545454545454546,11
Tucson,Food,1,4.166666666666667,6
Tucson,French,0,3.5,2
Tucson,Furniture Stores,0,4.0,1
Tucson,Greek,0,3.6666666666666665,3
Tucson,Grocery,0,3.7777777777777777,9
Tucson,Grocery,1,3.6666666666666665,3
Tucson,Health & Medical,0,4.666666666666667,3
Tucson,Health & Medical,1,5.0,1
Tucson,Home Decor,0,5.0,1
Tucson,Home Services,0,4.666666666666667,3
Tucson,Hot Dogs,0,3.0,3
Tucson,Hot Dogs,1,2.0,1
Tucson,Hotels,0,4.5,2
Tucson,Ice Cream & Frozen Yogurt,0,4.333333333333333,3
Tucson,Ice Cream & Frozen Yogurt,1,4.0,1
Tucson,Italian,0,4.6,5
Tucson,Italian,1,4.5,2
Tucson,Japanese,0,4.0,2
Tucson,Japanese,1,3.0,1
Tucson,Jewelry,0,4.5,2
Tucson,Jewelry,1,5.0,1
Tucson,Latin American,0,4.0,1
Tucson,Laundromat,0,5.0,1
Tucson,Local Flavor,0,3.5,2
Tucson,Local Services,0,3.0,1
Tucson,Massage,1,1.0,1
Tucson,Mexican,0,3.4444444444444446,18
Tucson,Mexican,1,3.8,5
Tucson,Middle Eastern,0,5.0,1
Tucson,Museums,0,3.5,2
Tucson,Nail Salons,0,2.5,4
Tucson,Nightlife,0,3.4545454545454546,11
Tucson,Nightlife,1,4.25,4
Tucson,Noodles,0,5.0,1
Tucson,Parks,0,4.0,2
Tucson,Parks,1,4.166666666666667,6
Tucson,Party & Event Planning,0,4.0,1
Tucson,Pet Groomers,0,4.0,2
Tucson,Pet Services,0,4.333333333333333,3
Tucson,Pet Training,0,4.5,2
Tucson,Pet Training,1,4.0,1
Tucson,Pets,0,5.0,4
Tucson,Pharmacy,0,3.0,1
Tucson,Pubs,0,4.333333333333333,3
Tucson,Pubs,1,4.0,4
Tucson,Restaurants,0,3.5531914893617023,94
Tucson,Restaurants,1,3.774193548387097,31
Tucson,Sandwiches,0,3.0,2
Tucson,Sandwiches,1,3.5,2
Tucson,Seafood,0,2.0,1
Tucson,Shopping,0,3.8,5
Tucson,Shopping,1,3.3333333333333335,3
Tucson,Shopping Centers,0,4.666666666666667,3
Tucson,Shopping Centers,1,5.0,1
Tucson,Sports Bars,1,3.0,1
Tucson,Sushi Bars,0,5.0,1
Tucson,Tapas/Small Plates,1,4.0,1
Tucson,Thrift Stores,0,4.5,2
Tucson,Thrift Stores,1,5.0,1
Tucson,Tours,0,5.0,1
Tucson,Traditional Chinese Medicine,0,5.0,1
Tucson,Traditional Chinese Medicine,1,5.0,1
Tucson,Vegetarian,0,3.6666666666666665,9
Tucson,Vegetarian,1,3.3333333333333335,6
Tucson,Vietnamese,0,2.0,2
Tucson,Vietnamese,1,3.0,1
Tucson,Wine Tasting Room,0,4.0,1
Tucson,Yoga,0,4.0,1
Turnersville,Day Spas,0,3.0,1
Turnersville,Donuts,0,5.0,1
Turnersville,Shopping,0,2.0,1
Tuscon,Restaurants,0,3.0,2
University City,Breakfast & Brunch,0,4.0,3
University City,Chinese,1,4.0,1
University City,Juice Bars & Smoothies,0,4.4,5
University City,Mexican,0,3.8333333333333335,6
University City,Mexican,1,4.375,8
University City,Salad,0,4.166666666666667,6
University City,Salad,1,5.0,2
University City,Seafood,0,4.5,2
Upper Darby,American (New),1,4.0,1
Upper Darby,Burgers,0,1.0,1
Upper Darby,Car Rental,0,4.0,2
Upper Darby,Food,0,2.5,2
Upper Darby,Grocery,0,4.0,1
Upper Southampton Township,Food,0,2.0,1
Upper Southampton Township,Food,1,5.0,1
Vail,Golf Lessons,0,4.0,1
Valley Park,Food,0,4.0,1
Valley Park,Food,1,4.0,1
Valley Park,Heating & Air Conditioning/HVAC,0,5.0,1
Valrico,Chicken Wings,1,4.0,1
Valrico,Food,0,4.0,1
Valrico,Italian,0,5.0,1
Valrico,Japanese,0,5.0,1
Valrico,Local Services,0,5.0,1
Valrico,Sandwiches,0,4.0,1
Verdi,Restaurants,0,4.0,1
Voorhees,American (New),0,3.727272727272727,11
Voorhees,American (New),1,4.0,2
Voorhees,Bubble Tea,1,4.0,1
Voorhees,Food,0,4.75,4
Voorhees,Food,1,5.0,1
Voorhees,Mexican,0,3.0,2
Voorhees,Salad,0,3.0,1
Voorhees Township,Ice Cream & Frozen Yogurt,0,4.0,1
Voorhees Township,Restaurants,0,4.25,4
Voorhees Township,Shopping,0,5.0,2
Warminster,American (New),1,4.0,2
Warminster,Breakfast & Brunch,1,5.0,1
Warminster,Mexican,0,5.0,1
Warminster,Tires,0,1.0,1
Warrington,Bars,0,3.3333333333333335,3
Warrington,Beauty & Spas,0,4.0,1
Warrington,Food,0,4.0,1
Warson Woods,Restaurants,0,1.5,2
Warson Woods,Restaurants,1,3.0,1
Washington Crossing,American (New),0,3.5,2
Washington Crossing,Italian,0,3.0,1
Washington Crossing,Specialty Food,0,3.0,1
Waterford Works,Skin Care,0,5.0,1
Wayne,American (Traditional),0,3.0,2
Wayne,Buffets,0,3.5714285714285716,7
Wayne,Buffets,1,3.0,1
Wayne,Caterers,0,4.0,4
Wayne,Caterers,1,4.0,3
Wayne,Chinese,0,3.5,2
Wayne,Chinese,1,2.0,1
Wayne,Community Service/Non-Profit,1,4.0,1
Wayne,Flowers & Gifts,0,4.2,5
Wayne,Flowers & Gifts,1,5.0,1
Wayne,Food,0,5.0,1
Wayne,Food,1,4.0,1
Wayne,Health & Medical,0,5.0,1
Wayne,Italian,1,5.0,1
Wayne,Restaurants,0,3.8181818181818183,22
Wayne,Restaurants,1,4.0,7
Wayne,Sandwiches,0,5.0,1
Webster Groves,Music Venues,0,3.0,2
Webster Groves,Music Venues,1,3.0,1
Webster Groves,Nightlife,0,4.0,9
Webster Groves,Nightlife,1,4.25,4
Webster Groves,Shopping,0,4.0,1
Wesley Chapel,Bakeries,0,5.0,2
Wesley Chapel,Bars,0,3.2,5
Wesley Chapel,Bars,1,5.0,1
Wesley Chapel,Breakfast & Brunch,0,4.5,4
Wesley Chapel,Breakfast & Brunch,1,5.0,1
Wesley Chapel,Car Dealers,0,3.0,2
Wesley Chapel,Coffee & Tea,0,4.0,1
Wesley Chapel,Pet Sitting,1,5.0,1
Wesley Chapel,Pets,0,3.0,1
Wesley Chapel,Restaurants,0,4.333333333333333,3
Wesley Chapel,Restaurants,1,3.6666666666666665,3
Wesley Chapel,Shopping,0,5.0,2
West Berlin,Water Parks,0,2.0,1
West Berlin,Water Parks,1,2.0,1
West Chester,Barbeque,1,4.0,1
West Chester,Breakfast & Brunch,1,4.0,1
West Chester,Caterers,0,4.0,1
West Chester,Food,0,3.0,2
West Chester,Pizza,0,4.076923076923077,13
West Chester,Pizza,1,4.4,5
West Chester,Pubs,0,4.0,1
West Chester,Restaurants,0,3.6,5
West Chester,Restaurants,1,4.0,1
West Chester,Seafood,0,3.0,2
West Chester,Seafood,1,3.5,2
West Chester,Steakhouses,1,3.0,1
West Chester,Vietnamese,1,5.0,1
West Conshohocken,Salad,0,1.8,5
West Conshohocken,Salad,1,3.5,2
Westwego,Bars,0,3.0,1
Westwego,Bars,1,4.0,1
Westwego,Restaurants,0,4.0,2
White House,Breakfast & Brunch,1,5.0,1
White House,Event Planning & Services,1,4.0,1
White House,Pizza,0,5.0,1
Williamstown,American (Traditional),0,3.5,2
Willow Grove,Asian Fusion,0,4.666666666666667,3
Willow Grove,Asian Fusion,1,4.0,1
Willow Grove,Burgers,0,3.5,2
Willow Grove,Dim Sum,1,4.0,3
Willow Grove,Food,0,3.5,2
Willow Grove,Food,1,3.6666666666666665,3
Willow Grove,Hair Salons,0,3.0,1
Willow Grove,Sandwiches,0,2.0,1
Willow Grove,Sandwiches,1,1.5,2
Willow Grove,Sushi Bars,0,4.071428571428571,14
Willow Grove,Sushi Bars,1,4.666666666666667,3
Wilmington,American (Traditional),0,2.3333333333333335,3
Wilmington,American (Traditional),1,3.0,1
Wilmington,Beer Bar,0,5.0,2
Wilmington,Burgers,0,4.5,2
Wilmington,Burgers,1,3.0,1
Wilmington,Event Planning & Services,0,5.0,1
Wilmington,Fashion,0,2.5,2
Wilmington,Food,0,3.0,5
Wilmington,Grocery,0,4.333333333333333,3
Wilmington,Grocery,1,4.0,2
Wilmington,Hospitals,0,4.0,1
Wilmington,Hotels,0,4.0,1
Wilmington,Hotels,1,2.0,1
Wilmington,Indian,0,3.0,1
Wilmington,Mexican,1,4.0,1
Wilmington,Pizza,0,3.0,3
Wilmington,Pizza,1,3.0,1
Wilmington,Restaurants,0,4.111111111111111,9
Wilmington,Restaurants,1,3.5555555555555554,9
Wilmington,Sandwiches,0,3.0,1
Wilmington,Shopping,1,4.0,1
Wilmington,Sushi Bars,0,3.0,1
Wilmington,Sushi Bars,1,3.0,1
Wimauma,Mexican,0,5.0,1
Woodbury,Diners,0,3.0,1
Woodbury,Diners,1,4.0,1
Woodbury,Tex-Mex,0,4.0,2
Woodbury,Tex-Mex,1,1.5,2
Woolwich Twp,Restaurants,1,3.0,2
Wyncote,Shopping,0,3.0,1
Wyndmoor,Auto Repair,0,5.0,1
Wyndmoor,Auto Repair,1,5.0,1
Wynnewood,American (New),0,3.0,12
Wynnewood,American (New),1,3.0,2
Wynnewood,Food,0,3.5,4
Wynnewood,Food,1,3.0,3
Wynnewood,Grocery,0,3.0,2
Yardley,Food,0,4.0,1
Yardley,Grocery,0,3.0,1
Yardley,Ice Cream & Frozen Yogurt,1,5.0,1
Ybor City,Pubs,0,3.0,1
Ybor City,Pubs,1,5.0,1
Zephyrhills,Restaurants,0,3.0,1
Zionsville,Breweries,0,4.0,1
Zionsville,Breweries,1,4.0,1
Zionsville,Restaurants,0,3.0,1
Zionsville,Wine Bars,0,5.0,2
clearwater,Dog Walkers,1,5.0,1
